,birth_year,credit_score,yearly_income,income_type,employment_type,houseown_type,desired_amount,purpose,existing_loan_cnt,existing_loan_amt,gender,time,cluster,count,kmeans_minmax
39106,20,620.0,24000000.0,FREELANCER,기타,기타가족소유,50000000.0,대환대출,3.0,50000000.0,0.0,583,0,1,2
39117,20,600.0,20000000.0,EARNEDINCOME,계약직,전월세,10000000.0,생활비,3.0,28000000.0,0.0,601,0,1,1
39120,30,940.0,70000000.0,EARNEDINCOME,정규직,기타가족소유,100000000.0,주택구입,3.0,36000000.0,0.0,185,0,1,1
39135,40,970.0,130000000.0,EARNEDINCOME,정규직,전월세,60000000.0,대환대출,2.0,120000000.0,1.0,414,0,1,0
39136,50,890.0,20000000.0,OTHERINCOME,기타,전월세,10000000.0,투자,1.0,18000000.0,1.0,619,0,1,2
39137,40,700.0,0.0,OTHERINCOME,기타,전월세,30000000.0,생활비,1.0,3000000.0,0.0,19,0,1,2
39144,30,900.0,30000000.0,OTHERINCOME,기타,전월세,15000000.0,대환대출,4.0,18000000.0,0.0,509,0,3,2
39147,40,600.0,60000000.0,EARNEDINCOME,계약직,전월세,5000000.0,생활비,14.0,25000000.0,1.0,190,0,1,3
39158,40,570.0,27000000.0,EARNEDINCOME2,기타,기타가족소유,10000000.0,생활비,4.0,27000000.0,1.0,333,0,4,2
39159,40,570.0,64000000.0,EARNEDINCOME,정규직,전월세,10000000.0,생활비,3.0,43000000.0,1.0,1027,0,1,3
39160,50,600.0,45000000.0,EARNEDINCOME,정규직,전월세,5000000.0,생활비,7.0,76000000.0,1.0,858,0,3,3
39163,40,660.0,50000000.0,EARNEDINCOME,정규직,전월세,10000000.0,생활비,2.0,5000000.0,1.0,361,0,1,3
39165,60,960.0,24000000.0,EARNEDINCOME,정규직,자가,5000000.0,생활비,3.0,84000000.0,0.0,287,0,2,1
39167,30,920.0,35000000.0,EARNEDINCOME,정규직,기타가족소유,14000000.0,대환대출,3.0,36000000.0,0.0,235,0,1,1
39168,40,710.0,30000000.0,EARNEDINCOME,정규직,기타가족소유,25000000.0,대환대출,2.0,25000000.0,0.0,1440,0,3,1
39169,20,610.0,50000000.0,PRIVATEBUSINESS,기타,기타가족소유,70000000.0,사업자금,3.0,75000000.0,0.0,277,0,2,2
39170,40,570.0,45000000.0,EARNEDINCOME,정규직,기타가족소유,10000000.0,생활비,5.0,34000000.0,1.0,882,0,5,3
39171,30,620.0,0.0,OTHERINCOME,기타,기타가족소유,8000000.0,생활비,6.0,22000000.0,0.0,116,0,2,2
39174,40,600.0,0.0,OTHERINCOME,기타,기타가족소유,10000000.0,대환대출,10.0,27000000.0,0.0,298,0,4,2
39175,30,860.0,100000000.0,PRIVATEBUSINESS,정규직,자가,100000000.0,사업자금,3.0,75000000.0,1.0,513,0,3,0
39176,40,650.0,0.0,OTHERINCOME,기타,기타가족소유,5000000.0,생활비,7.0,30000000.0,0.0,2252,0,3,2
39186,30,930.0,80000000.0,PRIVATEBUSINESS,기타,전월세,31000000.0,사업자금,2.0,24000000.0,1.0,88,0,1,2
39187,30,680.0,50000000.0,EARNEDINCOME,정규직,기타가족소유,3000000.0,생활비,7.0,27000000.0,1.0,127,0,1,3
39192,40,580.0,26000000.0,PRACTITIONER,정규직,전월세,50000000.0,생활비,9.0,48000000.0,0.0,1563,0,3,1
39195,30,930.0,50000000.0,EARNEDINCOME,정규직,전월세,30000000.0,생활비,3.0,43000000.0,1.0,252,0,1,3
39202,30,650.0,40000000.0,EARNEDINCOME,정규직,전월세,12000000.0,대환대출,4.0,90000000.0,1.0,962,0,1,0
39208,50,550.0,30000000.0,EARNEDINCOME2,계약직,자가,10000000.0,기타,4.0,25000000.0,1.0,1267,0,23,0
39213,30,930.0,50000000.0,EARNEDINCOME,정규직,전월세,20000000.0,대환대출,7.0,105000000.0,0.0,315,0,1,1
39215,40,990.0,68000000.0,PRACTITIONER,정규직,전월세,200000000.0,전월세보증금,2.0,36000000.0,1.0,584,0,3,0
39221,50,930.0,80000000.0,OTHERINCOME,기타,자가,20000000.0,전월세보증금,1.0,18000000.0,1.0,401,0,1,2
39235,20,730.0,24000000.0,EARNEDINCOME,정규직,전월세,1000000.0,생활비,2.0,5000000.0,0.0,362,0,1,1
39242,40,950.0,5000000.0,PRIVATEBUSINESS,계약직,자가,1000000000.0,생활비,1.0,27000000.0,1.0,34,0,3,3
39243,50,640.0,42000000.0,EARNEDINCOME,정규직,기타가족소유,5000000.0,생활비,7.0,14000000.0,1.0,2132,0,9,3
39244,50,680.0,45000000.0,EARNEDINCOME,정규직,자가,45000000.0,대환대출,3.0,63000000.0,0.0,671,0,4,1
39254,40,920.0,15000000.0,OTHERINCOME,기타,전월세,10000000.0,생활비,3.0,20000000.0,0.0,264,0,1,2
39258,40,620.0,35000000.0,OTHERINCOME,기타,기타가족소유,14000000.0,대환대출,7.0,29000000.0,0.0,734,0,3,2
39261,30,940.0,48000000.0,EARNEDINCOME,정규직,전월세,13000000.0,생활비,3.0,43000000.0,1.0,0,0,1,3
39262,20,640.0,26000000.0,EARNEDINCOME,정규직,전월세,90000000.0,전월세보증금,3.0,43000000.0,0.0,232,0,1,1
39267,20,780.0,36000000.0,EARNEDINCOME,계약직,전월세,33000000.0,대환대출,3.0,28000000.0,1.0,247,0,1,0
39269,30,550.0,38000000.0,EARNEDINCOME,정규직,배우자,5000000.0,생활비,1.0,10000000.0,1.0,1249,0,4,3
39272,30,940.0,100000000.0,EARNEDINCOME,정규직,전월세,100000000.0,투자,1.0,18000000.0,1.0,152,0,1,0
39285,20,680.0,48000000.0,EARNEDINCOME2,정규직,전월세,50000000.0,대환대출,1.0,6000000.0,1.0,193,0,1,0
39290,30,570.0,32000000.0,EARNEDINCOME,정규직,전월세,3000000.0,생활비,2.0,24000000.0,1.0,324,0,1,3
39296,50,610.0,35000000.0,EARNEDINCOME2,기타,전월세,30000000.0,대환대출,1.0,20000000.0,1.0,702,0,4,2
39303,30,640.0,24000000.0,EARNEDINCOME,계약직,기타가족소유,50000000.0,대환대출,3.0,42000000.0,1.0,634,0,1,0
39310,40,690.0,40000000.0,EARNEDINCOME,계약직,전월세,5000000.0,생활비,4.0,27000000.0,0.0,290,0,1,1
39311,50,760.0,50000000.0,EARNEDINCOME,정규직,자가,20000000.0,생활비,7.0,255000000.0,1.0,669,0,1,3
39315,30,560.0,45000000.0,FREELANCER,기타,기타가족소유,30000000.0,대환대출,8.0,20000000.0,0.0,936,0,1,2
39321,20,850.0,10000000.0,OTHERINCOME,기타,전월세,5000000.0,생활비,1.0,5000000.0,0.0,2873,0,3,2
39328,20,620.0,28000000.0,EARNEDINCOME,정규직,전월세,10000000.0,대환대출,3.0,43000000.0,0.0,356,0,2,1
39331,50,850.0,30000000.0,OTHERINCOME,기타,기타가족소유,10000000.0,생활비,2.0,20000000.0,0.0,2837,0,5,2
39332,50,970.0,54000000.0,EARNEDINCOME,정규직,자가,100000000.0,투자,1.0,18000000.0,1.0,641,0,4,0
39333,30,590.0,50000000.0,EARNEDINCOME2,계약직,기타가족소유,10000000.0,기타,8.0,36000000.0,1.0,389,0,1,0
39354,40,510.0,36000000.0,EARNEDINCOME,계약직,전월세,1000000.0,생활비,3.0,31000000.0,0.0,438,0,1,1
39362,40,590.0,40000000.0,PRIVATEBUSINESS,기타,전월세,3000000.0,생활비,5.0,29000000.0,0.0,6569,0,14,2
39368,50,700.0,50000000.0,EARNEDINCOME,정규직,기타가족소유,10000000.0,생활비,3.0,36000000.0,0.0,1061,0,1,1
39380,40,940.0,36000000.0,PRACTITIONER,정규직,자가,50000000.0,대환대출,5.0,38000000.0,0.0,851,0,1,1
39390,20,620.0,25000000.0,FREELANCER,기타,전월세,13000000.0,대환대출,3.0,17000000.0,0.0,710,0,1,2
39395,40,610.0,62000000.0,EARNEDINCOME,정규직,전월세,5000000.0,생활비,8.0,60000000.0,1.0,197,0,2,3
39405,20,680.0,3000000.0,PRACTITIONER,정규직,전월세,4000000.0,생활비,2.0,8000000.0,0.0,261,0,1,1
39406,40,650.0,48000000.0,EARNEDINCOME,정규직,기타가족소유,5000000.0,생활비,13.0,72000000.0,1.0,641,0,4,3
39408,40,680.0,25000000.0,EARNEDINCOME,정규직,전월세,20000000.0,생활비,5.0,75000000.0,1.0,427,0,4,3
39409,40,660.0,20000000.0,FREELANCER,기타,전월세,10000000.0,기타,3.0,30000000.0,0.0,226,0,2,2
39411,40,510.0,42000000.0,EARNEDINCOME,정규직,기타가족소유,20000000.0,생활비,5.0,89000000.0,1.0,362,0,6,3
39412,50,570.0,50000000.0,OTHERINCOME,기타,자가,10000000.0,생활비,11.0,217000000.0,1.0,477,0,7,2
39413,30,640.0,0.0,OTHERINCOME,기타,자가,5000000.0,생활비,5.0,9000000.0,0.0,520,0,2,2
39421,50,700.0,130000000.0,PRIVATEBUSINESS,기타,전월세,50000000.0,생활비,2.0,52000000.0,0.0,474,0,1,2
39422,20,610.0,24000000.0,PRACTITIONER,정규직,전월세,15000000.0,기타,2.0,25000000.0,1.0,171,0,1,0
39424,40,550.0,26000000.0,EARNEDINCOME,정규직,자가,50000000.0,대환대출,17.0,276000000.0,1.0,5552,0,28,0
39425,50,840.0,56000000.0,EARNEDINCOME,정규직,기타가족소유,40000000.0,생활비,1.0,29000000.0,1.0,1184,0,2,3
39431,40,730.0,20000000.0,EARNEDINCOME,정규직,자가,10000000.0,대환대출,8.0,68000000.0,1.0,1134,0,2,0
39435,40,760.0,20000000.0,OTHERINCOME,기타,전월세,50000000.0,대환대출,4.0,22000000.0,0.0,859,0,1,2
39446,30,560.0,24000000.0,EARNEDINCOME,정규직,기타가족소유,13000000.0,대환대출,5.0,48000000.0,0.0,616,0,4,1
39448,50,730.0,0.0,OTHERINCOME,기타,자가,35000000.0,대환대출,4.0,28000000.0,0.0,1424,0,17,2
39467,40,850.0,33000000.0,EARNEDINCOME,정규직,전월세,30000000.0,대환대출,4.0,30000000.0,1.0,157,0,2,0
39475,40,630.0,3000000.0,EARNEDINCOME,정규직,기타가족소유,10000000.0,생활비,2.0,20000000.0,0.0,1944,0,4,1
39477,20,740.0,30000000.0,OTHERINCOME,기타,기타가족소유,6000000.0,생활비,1.0,3000000.0,0.0,1562,0,6,2
39485,40,910.0,0.0,FREELANCER,기타,전월세,50000000.0,사업자금,2.0,188000000.0,0.0,315,0,1,2
39496,50,600.0,18000000.0,EARNEDINCOME,정규직,전월세,15000000.0,대환대출,7.0,47000000.0,1.0,1173,0,6,0
39497,30,900.0,30000000.0,EARNEDINCOME,계약직,전월세,50000000.0,전월세보증금,1.0,18000000.0,1.0,636,0,1,0
39514,30,620.0,30000000.0,FREELANCER,기타,기타가족소유,2000000.0,생활비,2.0,4000000.0,0.0,374,0,1,2
39520,30,870.0,45000000.0,FREELANCER,기타,기타가족소유,40000000.0,생활비,1.0,18000000.0,1.0,203,0,2,2
39521,30,980.0,6000000.0,PRIVATEBUSINESS,정규직,자가,100000000.0,사업자금,1.0,9000000.0,0.0,168,0,1,1
39526,40,610.0,51000000.0,EARNEDINCOME,정규직,자가,30000000.0,생활비,8.0,139000000.0,1.0,253,0,1,3
39527,40,670.0,55000000.0,EARNEDINCOME2,일용직,전월세,10000000.0,생활비,1.0,5000000.0,1.0,4074,0,14,3
39563,30,710.0,44000000.0,EARNEDINCOME,정규직,전월세,30000000.0,대환대출,3.0,23000000.0,1.0,251,0,2,0
39565,40,600.0,48000000.0,EARNEDINCOME,정규직,기타가족소유,50000000.0,대환대출,7.0,110000000.0,1.0,1238,0,7,0
39566,50,740.0,78000000.0,EARNEDINCOME,정규직,자가,100000000.0,생활비,6.0,450000000.0,1.0,75,0,2,3
39572,20,830.0,35000000.0,EARNEDINCOME,정규직,전월세,40000000.0,생활비,1.0,40000000.0,0.0,0,0,1,1
39576,30,730.0,51000000.0,EARNEDINCOME,정규직,전월세,20000000.0,대환대출,7.0,96000000.0,1.0,395,0,2,0
39578,50,680.0,26000000.0,PRIVATEBUSINESS,기타,기타가족소유,5000000.0,생활비,7.0,29000000.0,0.0,585,0,1,2
39581,30,840.0,45000000.0,EARNEDINCOME,정규직,기타가족소유,200000000.0,주택구입,1.0,2000000.0,1.0,124,0,1,0
39582,40,690.0,1000000.0,OTHERINCOME,기타,기타가족소유,5000000.0,생활비,3.0,18000000.0,0.0,412,0,2,2
39583,40,960.0,50000000.0,EARNEDINCOME,정규직,자가,100000000.0,생활비,3.0,84000000.0,1.0,344,0,1,3
39584,20,660.0,25000000.0,EARNEDINCOME,정규직,전월세,50000000.0,기타,3.0,61000000.0,0.0,526,0,2,1
39587,20,630.0,22000000.0,PRACTITIONER,정규직,전월세,3000000.0,생활비,3.0,5000000.0,0.0,1812,0,2,1
39591,20,890.0,20000000.0,OTHERINCOME,기타,기타가족소유,3000000.0,생활비,1.0,0.0,0.0,41,0,1,2
39601,30,970.0,50000000.0,EARNEDINCOME,정규직,자가,100000000.0,투자,1.0,18000000.0,1.0,977,0,2,0
39607,50,980.0,0.0,OTHERINCOME,기타,전월세,10000000.0,생활비,3.0,20000000.0,1.0,274,0,1,2
39630,30,670.0,22000000.0,EARNEDINCOME,정규직,전월세,10000000.0,생활비,4.0,85000000.0,1.0,49,0,1,3
39633,50,620.0,60000000.0,PRIVATEBUSINESS,정규직,자가,25000000.0,대환대출,3.0,9000000.0,1.0,1045,0,7,0
39636,40,720.0,80000000.0,PRIVATEBUSINESS,기타,자가,26000000.0,대환대출,3.0,309000000.0,1.0,834,0,1,2
39653,40,760.0,250000000.0,EARNEDINCOME,정규직,전월세,200000000.0,사업자금,1.0,18000000.0,1.0,880,0,2,0
39659,40,820.0,30000000.0,EARNEDINCOME,정규직,자가,50000000.0,생활비,3.0,84000000.0,1.0,768,0,1,3
39661,30,940.0,0.0,OTHERINCOME,기타,자가,1000000.0,생활비,1.0,18000000.0,1.0,464,0,1,2
39664,40,740.0,2000000.0,EARNEDINCOME,정규직,자가,10000000.0,생활비,7.0,70000000.0,1.0,0,0,1,3
39665,30,550.0,35000000.0,PRACTITIONER,기타,전월세,50000000.0,대환대출,6.0,140000000.0,1.0,726,0,2,2
39669,30,590.0,5000000.0,EARNEDINCOME2,기타,자가,50000000.0,사업자금,3.0,61000000.0,0.0,354,0,1,2
39674,40,570.0,20000000.0,PRACTITIONER,정규직,전월세,6000000.0,대환대출,2.0,36000000.0,0.0,616,0,1,1
39676,30,960.0,40000000.0,PRIVATEBUSINESS,기타,전월세,297000000.0,주택구입,1.0,29000000.0,1.0,429,0,2,2
39677,30,670.0,38000000.0,EARNEDINCOME,정규직,전월세,60000000.0,생활비,6.0,90000000.0,1.0,120,0,1,3
39678,30,650.0,15000000.0,EARNEDINCOME2,기타,자가,30000000.0,대환대출,2.0,36000000.0,0.0,325,0,1,2
39682,30,640.0,52000000.0,EARNEDINCOME,정규직,자가,50000000.0,생활비,5.0,365000000.0,1.0,604,0,1,3
39689,20,710.0,68000000.0,EARNEDINCOME,정규직,전월세,66000000.0,대환대출,6.0,207000000.0,1.0,193,0,1,0
39696,30,720.0,3000000.0,EARNEDINCOME,정규직,기타가족소유,15000000.0,생활비,3.0,36000000.0,1.0,369,0,4,3
39697,20,720.0,30000000.0,EARNEDINCOME,기타,전월세,30000000.0,생활비,3.0,27000000.0,1.0,0,0,2,3
39699,30,950.0,30000000.0,EARNEDINCOME,정규직,기타가족소유,180000000.0,대환대출,2.0,177000000.0,1.0,1283,0,1,0
39701,40,650.0,0.0,OTHERINCOME,기타,전월세,38000000.0,대환대출,1.0,1000000.0,0.0,822,0,3,2
39702,30,580.0,31000000.0,EARNEDINCOME,정규직,전월세,5000000.0,생활비,9.0,44000000.0,0.0,4037,0,7,1
39707,40,720.0,39000000.0,EARNEDINCOME2,계약직,전월세,10000000.0,생활비,3.0,20000000.0,1.0,272,0,1,3
39712,40,980.0,48000000.0,EARNEDINCOME,정규직,자가,10000000.0,생활비,3.0,84000000.0,1.0,513,0,1,3
39714,30,720.0,130000000.0,EARNEDINCOME,정규직,전월세,50000000.0,사업자금,3.0,43000000.0,1.0,118,0,1,0
39716,50,670.0,20000000.0,EARNEDINCOME,기타,전월세,5000000.0,생활비,1.0,18000000.0,1.0,373,0,1,3
39720,50,750.0,43000000.0,EARNEDINCOME,정규직,배우자,45000000.0,대환대출,3.0,51000000.0,1.0,1035,0,4,0
39721,20,530.0,24000000.0,PRACTITIONER,정규직,전월세,3000000.0,생활비,5.0,23000000.0,1.0,1935,0,5,3
39726,20,650.0,29000000.0,EARNEDINCOME,정규직,기타가족소유,3000000.0,대환대출,17.0,25000000.0,1.0,485,0,1,0
39736,40,920.0,52000000.0,EARNEDINCOME,정규직,전월세,30000000.0,대환대출,5.0,472000000.0,1.0,348,0,1,0
39747,30,670.0,61000000.0,EARNEDINCOME,정규직,자가,50000000.0,생활비,7.0,97000000.0,1.0,1594,0,3,3
39753,50,650.0,48000000.0,EARNEDINCOME,계약직,기타가족소유,50000000.0,대환대출,3.0,32000000.0,1.0,281,0,1,0
39759,30,680.0,0.0,OTHERINCOME,기타,전월세,200000000.0,전월세보증금,3.0,20000000.0,0.0,358,0,1,2
39767,30,470.0,45000000.0,EARNEDINCOME,정규직,기타가족소유,30000000.0,생활비,1.0,18000000.0,1.0,6308,0,54,3
39770,30,610.0,60000000.0,PRACTITIONER,정규직,자가,50000000.0,대환대출,4.0,154000000.0,1.0,335,0,3,0
39778,20,820.0,30000000.0,OTHERINCOME,기타,기타가족소유,7000000.0,대환대출,3.0,18000000.0,1.0,148,0,1,2
39780,30,940.0,60000000.0,PRACTITIONER,정규직,자가,20000000.0,주택구입,1.0,0.0,1.0,811,0,1,0
39792,40,950.0,2000000.0,OTHERINCOME,기타,기타가족소유,2000000.0,생활비,3.0,18000000.0,1.0,170,0,1,2
39795,40,610.0,50000000.0,PRIVATEBUSINESS,기타,전월세,50000000.0,사업자금,5.0,56000000.0,0.0,281,0,8,2
39810,30,700.0,20000000.0,PRIVATEBUSINESS,기타,전월세,20000000.0,생활비,1.0,3000000.0,0.0,428,0,2,2
39828,40,960.0,40000000.0,EARNEDINCOME,정규직,자가,0.0,생활비,1.0,18000000.0,1.0,537,0,1,3
39839,20,750.0,0.0,OTHERINCOME,기타,전월세,5000000.0,생활비,1.0,3000000.0,1.0,842,0,1,2
39859,30,940.0,41000000.0,EARNEDINCOME,정규직,기타가족소유,12000000.0,대환대출,5.0,53000000.0,1.0,40,0,1,0
39861,40,960.0,0.0,OTHERINCOME,기타,자가,10000000.0,생활비,1.0,13000000.0,0.0,136,0,1,2
39862,30,670.0,36000000.0,PRIVATEBUSINESS,기타,기타가족소유,20000000.0,사업자금,3.0,26000000.0,0.0,721,0,1,2
39864,30,660.0,37000000.0,EARNEDINCOME,정규직,전월세,35000000.0,대환대출,4.0,136000000.0,1.0,2783,0,2,0
39867,40,670.0,4000000.0,EARNEDINCOME,정규직,전월세,9000000.0,생활비,2.0,129000000.0,1.0,874,0,2,3
39868,40,800.0,60000000.0,FREELANCER,기타,전월세,30000000.0,대환대출,4.0,28000000.0,1.0,680,0,1,2
39875,20,740.0,30000000.0,EARNEDINCOME,정규직,전월세,20000000.0,대환대출,5.0,17000000.0,1.0,1462,0,1,0
39878,40,690.0,80000000.0,OTHERINCOME,기타,전월세,30000000.0,생활비,4.0,110000000.0,1.0,354,0,1,2
39883,40,670.0,40000000.0,EARNEDINCOME,정규직,기타가족소유,30000000.0,생활비,2.0,29000000.0,0.0,332,0,1,1
39884,50,550.0,70000000.0,EARNEDINCOME2,정규직,전월세,10000000.0,대환대출,5.0,62000000.0,1.0,1686,0,10,0
39885,50,670.0,31000000.0,EARNEDINCOME,정규직,자가,6000000.0,생활비,11.0,85000000.0,1.0,1369,0,1,3
39889,30,690.0,20000000.0,EARNEDINCOME2,계약직,전월세,20000000.0,대환대출,10.0,27000000.0,0.0,471,0,2,1
39898,40,940.0,400000000.0,EARNEDINCOME,정규직,전월세,400000000.0,전월세보증금,1.0,300000000.0,1.0,797,0,1,0
39909,40,640.0,30000000.0,OTHERINCOME,기타,전월세,10000000.0,생활비,5.0,70000000.0,0.0,1112,0,2,2
39910,30,630.0,28000000.0,EARNEDINCOME,정규직,자가,46000000.0,대환대출,6.0,191000000.0,1.0,560,0,4,0
39916,40,700.0,100000000.0,PRIVATEBUSINESS,기타,자가,60000000.0,대환대출,1.0,17000000.0,1.0,795,0,2,2
39919,30,860.0,50000000.0,OTHERINCOME,기타,자가,30000000.0,대환대출,3.0,50000000.0,0.0,592,0,1,2
39933,30,710.0,20000000.0,FREELANCER,기타,기타가족소유,50000000.0,대환대출,3.0,51000000.0,1.0,636,0,1,2
39935,40,600.0,45000000.0,EARNEDINCOME,정규직,자가,45000000.0,대환대출,4.0,212000000.0,1.0,2323,0,3,0
39947,30,630.0,44000000.0,EARNEDINCOME2,정규직,전월세,30000000.0,생활비,4.0,16000000.0,0.0,852,0,4,1
39952,30,830.0,45000000.0,PRIVATEBUSINESS,정규직,전월세,30000000.0,생활비,1.0,4000000.0,1.0,667,0,1,3
39966,50,760.0,70000000.0,EARNEDINCOME,정규직,전월세,40000000.0,생활비,5.0,144000000.0,1.0,736,0,1,3
39983,50,740.0,0.0,OTHERINCOME,기타,자가,50000000.0,생활비,10.0,259000000.0,1.0,761,0,1,2
39996,50,850.0,31000000.0,OTHERINCOME,기타,전월세,12000000.0,대환대출,3.0,22000000.0,0.0,278,0,2,2
40016,20,760.0,31000000.0,EARNEDINCOME,정규직,전월세,25000000.0,생활비,3.0,43000000.0,0.0,924,0,1,1
40019,50,590.0,40000000.0,EARNEDINCOME,기타,자가,50000000.0,대환대출,5.0,79000000.0,0.0,329,0,1,1
40020,40,630.0,45000000.0,PRIVATEBUSINESS,정규직,전월세,35000000.0,대환대출,3.0,26000000.0,1.0,484,0,2,0
40032,40,660.0,24000000.0,EARNEDINCOME,정규직,기타가족소유,15000000.0,대환대출,3.0,42000000.0,1.0,887,0,4,0
40044,30,750.0,41000000.0,EARNEDINCOME,정규직,전월세,5000000.0,생활비,3.0,20000000.0,1.0,1054,0,6,3
40050,20,630.0,36000000.0,EARNEDINCOME,정규직,전월세,13000000.0,대환대출,1.0,13000000.0,0.0,1540,0,3,1
40058,30,640.0,40000000.0,EARNEDINCOME,정규직,자가,10000000.0,대환대출,9.0,115000000.0,1.0,338,0,3,0
40060,20,630.0,12000000.0,EARNEDINCOME,계약직,기타가족소유,2000000.0,생활비,3.0,26000000.0,0.0,1610,0,2,1
40067,20,660.0,20000000.0,EARNEDINCOME2,정규직,기타가족소유,10000000.0,생활비,1.0,18000000.0,0.0,0,0,1,1
40072,20,740.0,27000000.0,EARNEDINCOME,정규직,기타가족소유,300000000.0,전월세보증금,3.0,36000000.0,0.0,0,0,1,1
40077,40,610.0,24000000.0,EARNEDINCOME,정규직,전월세,30000000.0,생활비,6.0,35000000.0,1.0,2061,0,3,3
40080,50,720.0,24000000.0,EARNEDINCOME,정규직,전월세,15000000.0,대환대출,4.0,27000000.0,1.0,1672,0,3,0
40082,40,680.0,65000000.0,PRACTITIONER,정규직,전월세,5000000.0,생활비,7.0,474000000.0,1.0,96,0,4,3
40086,30,690.0,0.0,OTHERINCOME,기타,기타가족소유,1000000.0,기타,1.0,18000000.0,1.0,4260,0,2,2
40091,40,540.0,52000000.0,EARNEDINCOME,정규직,기타가족소유,10000000.0,대환대출,12.0,110000000.0,1.0,193,0,1,0
40103,40,660.0,10000000.0,PRACTITIONER,계약직,기타가족소유,10000000.0,생활비,7.0,40000000.0,0.0,840,0,1,1
40117,50,850.0,45000000.0,PRIVATEBUSINESS,기타,자가,10000000.0,투자,5.0,355000000.0,1.0,1824,0,2,2
40124,40,660.0,50000000.0,EARNEDINCOME,정규직,자가,30000000.0,대환대출,6.0,75000000.0,1.0,1045,0,6,0
40129,40,550.0,44000000.0,PRACTITIONER,정규직,자가,10000000.0,생활비,12.0,232000000.0,1.0,1527,0,6,3
40136,40,580.0,40000000.0,EARNEDINCOME2,기타,전월세,2000000.0,생활비,4.0,37000000.0,1.0,1212,0,1,2
40153,30,600.0,24000000.0,EARNEDINCOME,정규직,전월세,2000000.0,생활비,4.0,27000000.0,1.0,605,0,3,3
40157,30,490.0,46000000.0,EARNEDINCOME,정규직,전월세,70000000.0,대환대출,3.0,77000000.0,1.0,0,0,1,0
40162,50,670.0,35000000.0,FREELANCER,기타,자가,30000000.0,생활비,5.0,338000000.0,1.0,522,0,1,2
40165,40,640.0,37000000.0,EARNEDINCOME,계약직,전월세,5000000.0,생활비,3.0,23000000.0,1.0,274,0,3,3
40173,40,880.0,0.0,OTHERINCOME,기타,전월세,10000000.0,전월세보증금,1.0,1000000.0,1.0,508,0,1,2
40187,50,540.0,60000000.0,EARNEDINCOME,계약직,기타가족소유,5000000.0,생활비,3.0,26000000.0,1.0,267,0,1,3
40195,30,630.0,22000000.0,FREELANCER,기타,전월세,5000000.0,생활비,4.0,23000000.0,0.0,596,0,5,2
40198,40,790.0,45000000.0,PRIVATEBUSINESS,기타,자가,20000000.0,생활비,6.0,154000000.0,1.0,4405,0,5,2
40199,50,710.0,46000000.0,EARNEDINCOME,정규직,전월세,44000000.0,대환대출,2.0,113000000.0,1.0,351,0,2,0
