,birth_year,credit_score,yearly_income,income_type,employment_type,houseown_type,desired_amount,purpose,existing_loan_cnt,existing_loan_amt,gender,time,cluster,count,kmeans_minmax_label3
41577,30,590.0,74.00828044922852,0,0,2,1414.213562373095,3,1.3160740129524924,5744.562646538028,1.0,1.7782794100389228,1,1,0
41582,30,880.0,74.00828044922852,3,1,3,2236.06797749979,3,1.2968395546510096,11045.36101718726,1.0,4.1443412066717755,1,3,0
41586,30,1000.0,91.46912192286945,0,3,3,8062.25774829855,1,1.2510334048590739,16093.47693943108,1.0,2.8394115144336776,1,1,1
41587,50,630.0,97.93703613355592,0,3,2,6782.329983125268,1,1.3642616018213658,17088.007490635064,1.0,2.340347319320716,1,1,1
41590,40,940.0,91.46912192286945,0,3,2,10000.0,7,1.2228445449938519,14387.494569938159,1.0,1.0,1,1,1
41592,30,950.0,77.45966692414834,0,3,3,14142.13562373095,5,1.147202690439877,6557.438524302001,1.0,3.1622776601683795,1,1,1
41593,30,940.0,84.08964152537145,0,3,0,7745.966692414834,2,1.0905077326652577,8717.797887081348,1.0,0.0,1,1,1
41596,40,590.0,76.36066981663598,0,3,2,8366.600265340756,1,1.189207115002721,11874.342087037918,0.0,0.0,1,2,2
41605,20,760.0,77.45966692414834,4,3,3,2236.06797749979,3,1.0905077326652577,6000.0,1.0,0.0,1,1,0
41609,20,660.0,87.26839694794393,0,3,3,7071.067811865475,0,1.0905077326652577,3464.1016151377544,1.0,5.2642960518099695,1,5,1
41611,40,860.0,75.21206186172788,0,0,3,4000.0,3,1.0905077326652577,8000.0,1.0,0.0,1,1,0
41612,20,790.0,75.79289311365564,5,3,3,3162.2776601683795,2,1.0905077326652577,5385.164807134504,1.0,0.0,1,1,0
41614,40,840.0,70.71067811865476,5,1,0,4472.13595499958,2,1.0,2236.06797749979,1.0,0.0,1,2,0
41618,50,870.0,72.74271525128259,0,3,3,7416.198487095663,5,1.147202690439877,6557.438524302001,0.0,0.0,1,1,2
41622,30,640.0,71.40741917751113,0,3,3,2645.7513110645905,3,1.0905077326652577,4242.640687119285,1.0,4.673363849289028,1,3,1
41630,40,940.0,80.01952410151443,0,3,2,3872.983346207417,1,1.147202690439877,9165.15138991168,0.0,0.0,1,1,2
41647,60,610.0,63.245553203367585,3,1,3,5477.2255750516615,5,1.2968395546510096,2645.7513110645905,1.0,2.6321480259049848,1,1,0
41651,40,790.0,84.08964152537145,4,0,0,4472.13595499958,1,1.147202690439877,5099.019513592785,1.0,1.0,1,1,0
41652,30,790.0,84.08964152537145,0,3,3,12649.110640673518,1,1.2753731068584542,17578.395831246944,1.0,1.0,1,1,1
41656,20,900.0,51.436867236104014,3,1,0,1732.0508075688772,3,1.147202690439877,4242.640687119285,1.0,0.0,1,1,0
41658,20,780.0,58.856619127654234,3,1,3,1000.0,3,1.0,1732.0508075688772,1.0,0.0,1,1,0
41664,40,970.0,109.73419967718495,4,3,3,10000.0,3,1.0905077326652577,21377.55832643195,1.0,0.0,1,1,0
41665,40,650.0,84.08964152537145,5,3,2,10000.0,2,1.189207115002721,13856.406460551018,1.0,0.0,1,1,0
41667,40,840.0,84.08964152537145,0,3,3,2236.06797749979,0,1.2228445449938519,6324.555320336759,1.0,1.7320508075688772,1,1,1
41670,50,730.0,62.23329772884784,0,3,0,5477.2255750516615,1,1.147202690439877,5385.164807134504,0.0,1.8612097182041991,1,1,2
41674,20,560.0,73.38368215846425,0,3,3,7745.966692414834,1,1.0,4242.640687119285,0.0,5.416899620838697,1,3,2
41681,30,460.0,73.38368215846425,0,3,2,1414.213562373095,3,1.147202690439877,11357.816691600547,0.0,2.514866859365871,1,1,2
41683,40,500.0,83.23582900575634,0,2,0,2449.489742783178,3,1.0905077326652577,5000.0,1.0,0.0,1,1,1
41692,40,840.0,79.02529973621358,0,3,3,3872.983346207417,3,1.0,4242.640687119285,0.0,0.0,1,1,2
41694,20,660.0,82.7988804296353,1,0,3,100000.0,1,1.189207115002721,7348.469228349534,1.0,1.0,1,1,0
41699,50,730.0,84.91821094987799,0,3,3,6324.555320336759,1,1.0905077326652577,8062.25774829855,1.0,2.8284271247461903,1,1,1
41700,30,640.0,69.99271023161167,0,3,0,1732.0508075688772,3,1.2228445449938519,7615.773105863908,0.0,4.8624254066333785,1,6,2
41705,20,920.0,77.45966692414834,0,3,0,8366.600265340756,6,1.0905077326652577,2000.0,0.0,0.0,1,1,2
41711,20,660.0,84.08964152537145,1,0,2,3162.2776601683795,3,1.2510334048590739,6000.0,1.0,5.3706992285653,1,3,0
41714,50,500.0,74.00828044922852,1,3,3,5477.2255750516615,1,1.333521432163324,7483.314773547882,0.0,0.0,1,1,2
41716,30,550.0,0.0,3,1,0,2236.06797749979,3,1.0905077326652577,2000.0,0.0,0.0,1,1,2
41717,40,690.0,81.903625881272,0,3,2,7745.966692414834,3,1.2510334048590739,14730.919862656236,1.0,2.6981678764080854,1,2,1
41723,20,740.0,69.99271023161167,2,1,0,3000.0,1,1.0,2828.42712474619,0.0,3.4336316230125203,1,1,2
41725,20,750.0,79.52707287670506,1,3,0,1732.0508075688772,3,1.0,4242.640687119285,1.0,0.0,1,1,1
41727,30,640.0,74.00828044922852,0,3,0,7681.145747868608,1,1.189207115002721,7681.145747868608,0.0,1.0,1,2,2
41729,20,700.0,78.51378224852613,0,3,0,3162.2776601683795,1,1.2968395546510096,5916.079783099616,1.0,5.039528767494098,1,1,1
41730,30,950.0,84.91821094987799,0,3,2,44721.359549995796,6,1.0905077326652577,10049.875621120891,0.0,0.0,1,1,2
41734,30,600.0,0.0,3,1,3,3872.983346207417,3,1.2510334048590739,3741.657386773941,0.0,1.6817928305074292,1,2,2
41735,30,590.0,81.903625881272,0,3,0,6000.0,1,1.189207115002721,9380.83151964686,1.0,0.0,1,1,1
41741,40,640.0,91.46912192286945,5,3,3,2236.06797749979,3,1.189207115002721,6782.329983125268,1.0,0.0,1,1,0
41743,30,590.0,56.23413251903491,0,3,3,3162.2776601683795,3,1.147202690439877,6557.438524302001,0.0,5.180040128222703,1,1,2
41745,20,700.0,70.71067811865476,5,3,3,3162.2776601683795,3,1.0,6708.203932499369,0.0,6.059300248491705,1,2,2
41747,30,750.0,66.87403049764221,3,1,0,4472.13595499958,1,1.0,3741.657386773941,1.0,1.0,1,1,0
41748,40,920.0,80.97801259787747,0,3,3,14142.13562373095,6,1.147202690439877,11269.427669584646,1.0,0.0,1,1,1
41757,40,880.0,74.00828044922852,5,3,2,5477.2255750516615,3,1.0,4242.640687119285,0.0,1.8988289221159418,1,1,2
41759,30,670.0,91.46912192286945,5,1,3,3162.2776601683795,3,1.0905077326652577,4898.979485566356,1.0,1.3160740129524924,1,2,0
41763,30,710.0,74.00828044922852,0,3,0,5291.502622129181,1,1.0905077326652577,4795.83152331272,1.0,2.771488002476036,1,2,1
41764,40,610.0,80.97801259787747,0,3,2,3162.2776601683795,3,1.0,4242.640687119285,1.0,5.457338657594089,1,3,1
41766,20,890.0,89.79007600118484,0,3,1,14142.13562373095,5,1.147202690439877,7141.42842854285,0.0,0.0,1,1,2
41768,50,770.0,74.00828044922852,0,3,2,4472.13595499958,3,1.147202690439877,9165.15138991168,1.0,0.0,1,1,1
41770,30,940.0,94.57416090031758,0,3,3,14142.13562373095,5,1.0905077326652577,12688.57754044952,1.0,2.2795070569547775,1,1,1
41772,20,600.0,66.87403049764221,2,1,0,1732.0508075688772,1,1.147202690439877,2645.7513110645905,1.0,3.833658625477635,1,2,0
41776,20,580.0,69.99271023161167,0,3,3,3162.2776601683795,1,1.2968395546510096,6403.1242374328485,0.0,6.640945274763216,1,6,2
41781,20,670.0,66.87403049764221,1,3,3,3000.0,1,1.0905077326652577,3316.6247903554,0.0,0.0,1,1,2
41783,80,730.0,31.622776601683793,3,1,2,6324.555320336759,3,1.147202690439877,6633.2495807108,0.0,0.0,1,1,2
41792,40,900.0,145.64753151219702,0,3,2,4472.13595499958,1,1.2753731068584542,14966.629547095765,1.0,2.3003266337912063,1,1,1
41793,40,650.0,76.91605673134588,0,3,0,2645.7513110645905,3,1.147202690439877,6000.0,0.0,4.441067768376882,1,2,2
41795,20,660.0,79.52707287670506,0,3,3,6324.555320336759,1,1.0,4000.0,0.0,1.0,1,1,2
41800,20,650.0,84.50697266227711,0,3,3,7071.067811865475,3,1.2228445449938519,7937.253933193771,0.0,2.23606797749979,1,1,2
41801,40,540.0,74.00828044922852,0,3,2,7071.067811865475,1,1.147202690439877,6557.438524302001,0.0,2.3596110617705666,1,2,2
41803,40,710.0,81.903625881272,3,1,0,4472.13595499958,3,1.0,4242.640687119285,1.0,2.0597671439071177,1,1,0
41816,40,960.0,78.51378224852613,0,3,0,7071.067811865475,1,1.0905077326652577,7141.42842854285,1.0,1.0,1,1,1
41817,30,730.0,81.903625881272,0,3,0,4242.640687119285,1,1.189207115002721,4123.105625617661,1.0,2.414736402766418,1,2,1
41819,30,740.0,84.08964152537145,5,1,2,7071.067811865475,1,1.2228445449938519,11445.523142259597,1.0,1.9343364202676694,1,1,0
41828,30,990.0,92.74872110731569,0,3,2,8246.211251235321,1,1.0,8246.211251235321,1.0,1.0,1,1,1
41835,40,670.0,69.25194237934933,0,3,2,5477.2255750516615,1,1.147202690439877,5477.2255750516615,0.0,2.213363839400643,1,1,2
41838,20,950.0,71.40741917751113,0,3,2,18165.90212458495,6,1.0,4242.640687119285,1.0,1.6817928305074292,1,1,1
41839,30,770.0,37.60603093086394,0,0,0,5477.2255750516615,1,1.0905077326652577,3741.657386773941,1.0,1.0,1,1,0
41840,20,550.0,73.38368215846425,0,1,3,2236.06797749979,1,1.3160740129524924,4123.105625617661,0.0,4.646184794530121,1,4,2
41842,20,980.0,89.79007600118484,0,3,3,14142.13562373095,5,1.0,4242.640687119285,1.0,2.414736402766418,1,1,1
41844,20,940.0,99.49620563926881,0,3,2,8366.600265340756,1,1.0,5830.951894845301,1.0,3.732075599071396,1,1,1
41845,40,850.0,75.79289311365564,0,3,0,3464.1016151377544,1,1.147202690439877,5830.951894845301,1.0,0.0,1,1,1
41847,30,630.0,41.61791450287817,5,3,0,5477.2255750516615,1,1.189207115002721,5291.502622129181,1.0,2.1406951429280725,1,1,0
41849,50,860.0,80.50304775850329,0,3,3,7745.966692414834,0,1.147202690439877,6557.438524302001,0.0,0.0,1,1,2
41852,30,670.0,66.87403049764221,3,1,3,1000.0,3,1.147202690439877,4472.13595499958,0.0,0.0,1,1,2
41855,40,550.0,131.60740129524925,3,1,2,4472.13595499958,3,1.2968395546510096,9848.857801796104,0.0,1.9343364202676694,1,1,2
41857,40,670.0,79.52707287670506,0,3,2,3162.2776601683795,1,1.2510334048590739,13711.309200802089,1.0,5.9027538302362474,1,6,1
41858,60,650.0,62.23329772884784,2,1,3,2236.06797749979,3,1.0905077326652577,4123.105625617661,1.0,1.8211602868378718,1,1,0
41859,40,950.0,89.79007600118484,0,3,3,10488.088481701516,5,1.147202690439877,8062.25774829855,0.0,5.57065896446424,1,2,2
41860,20,840.0,69.99271023161167,0,3,0,7071.067811865475,2,1.0905077326652577,4000.0,1.0,5.538566899510733,1,5,1
41862,40,730.0,76.36066981663598,0,3,0,5477.2255750516615,3,1.0,3872.983346207417,0.0,5.819569438004172,1,5,2
41867,30,920.0,90.80865185231703,0,3,2,17320.508075688773,1,1.2228445449938519,4472.13595499958,1.0,2.7355647997347607,1,1,1
41875,50,670.0,84.08964152537145,0,3,2,5477.2255750516615,1,1.5858331751372434,14933.18452306808,1.0,0.0,1,1,1
41876,40,660.0,71.40741917751113,2,1,0,3162.2776601683795,1,1.0,2828.42712474619,1.0,0.0,1,1,0
41877,30,920.0,0.0,5,1,3,5477.2255750516615,6,1.0,4242.640687119285,0.0,2.923012785691765,1,1,2
41887,30,940.0,37.60603093086394,0,3,3,10000.0,5,1.0,4242.640687119285,0.0,0.0,1,1,2
41895,20,810.0,66.87403049764221,2,1,3,2236.06797749979,1,1.147202690439877,4795.83152331272,1.0,0.0,1,1,0
41900,40,850.0,82.35490260528069,0,3,2,3162.2776601683795,3,1.2510334048590739,16583.123951777,1.0,1.9679896712654306,1,1,1
41905,30,560.0,69.25194237934933,0,3,2,5477.2255750516615,1,1.0,4582.57569495584,0.0,2.5755095769013945,1,1,2
41907,40,890.0,110.66819197003215,0,3,3,11445.523142259597,1,1.0905077326652577,7000.0,1.0,1.0,1,1,1
41908,40,610.0,74.00828044922852,5,3,0,1732.0508075688772,3,1.2510334048590739,4898.979485566356,1.0,1.7320508075688772,1,2,0
41910,40,650.0,69.99271023161167,0,3,3,3872.983346207417,1,1.0905077326652577,2449.489742783178,1.0,0.0,1,1,1
41912,40,1000.0,84.08964152537145,0,3,2,15165.7508881031,6,1.0,4242.640687119285,1.0,0.0,1,1,1
41919,20,730.0,72.74271525128259,4,3,3,2828.42712474619,3,1.0905077326652577,4123.105625617661,0.0,0.0,1,1,2
41932,40,630.0,79.52707287670506,0,3,3,4472.13595499958,3,1.0905077326652577,4690.41575982343,1.0,3.9400729303224864,1,3,1
41936,40,570.0,70.71067811865476,1,1,3,5000.0,1,1.147202690439877,4582.57569495584,0.0,0.0,1,1,2
41942,30,930.0,88.01117367933934,5,1,3,12247.44871391589,6,1.0905077326652577,4898.979485566356,1.0,0.0,1,1,0
41943,40,610.0,77.99206709850829,0,3,3,6324.555320336759,1,1.2510334048590739,10198.03902718557,1.0,1.0,1,1,1
41949,60,610.0,79.52707287670506,5,3,0,3162.2776601683795,3,1.0905077326652577,5000.0,0.0,0.0,1,1,2
41952,60,950.0,74.00828044922852,3,1,2,7071.067811865475,1,1.147202690439877,6633.2495807108,1.0,0.0,1,1,0
41955,30,880.0,76.36066981663598,0,3,2,4472.13595499958,3,1.189207115002721,3741.657386773941,1.0,2.4828237961983883,1,3,1
41961,20,570.0,66.87403049764221,0,3,0,2449.489742783178,1,1.189207115002721,3464.1016151377544,1.0,5.309966512111293,1,2,1
41967,30,810.0,77.45966692414834,0,3,0,5477.2255750516615,3,1.0905077326652577,5477.2255750516615,1.0,4.740485740327064,1,2,1
41972,30,940.0,84.08964152537145,5,3,3,10000.0,5,1.0,4242.640687119285,0.0,3.3028339520229766,1,3,2
41973,60,710.0,66.87403049764221,2,1,0,2236.06797749979,3,1.0905077326652577,4795.83152331272,1.0,0.0,1,1,0
41974,40,710.0,74.00828044922852,3,1,3,5477.2255750516615,0,1.0905077326652577,4898.979485566356,0.0,3.080070288241023,1,1,2
41978,30,620.0,66.87403049764221,3,1,3,10000.0,1,1.0905077326652577,5000.0,1.0,1.0,1,1,0
41980,20,690.0,75.21206186172788,0,3,0,5477.2255750516615,1,1.147202690439877,5385.164807134504,0.0,2.378414230005442,1,1,2
41983,40,550.0,74.00828044922852,5,1,0,6324.555320336759,1,1.2228445449938519,5656.85424949238,0.0,3.78849575615538,1,1,2
41984,40,870.0,70.71067811865476,3,1,2,10000.0,6,1.0,4242.640687119285,0.0,4.3253077270721105,1,1,2
41986,30,840.0,76.36066981663598,0,3,3,4472.13595499958,5,1.0,9380.83151964686,1.0,5.298239112689838,1,1,1
41988,20,860.0,68.48661007688605,2,1,0,3162.2776601683795,3,1.147202690439877,4358.898943540674,1.0,0.0,1,1,0
41993,30,620.0,56.23413251903491,3,1,3,1000.0,3,1.147202690439877,4123.105625617661,1.0,1.8612097182041991,1,1,0
41996,40,890.0,74.00828044922852,5,1,3,7071.067811865475,3,1.0905077326652577,5567.764362830022,0.0,2.604290687140218,1,1,2
42001,30,660.0,68.48661007688605,4,3,3,2236.06797749979,3,1.0905077326652577,6000.0,0.0,4.064813850824943,1,2,2
42002,20,780.0,79.52707287670506,3,1,3,1732.0508075688772,3,1.0,1732.0508075688772,1.0,0.0,1,1,0
42004,40,650.0,81.903625881272,0,3,2,10954.451150103323,1,1.0905077326652577,13152.946437965906,1.0,6.30469775871164,1,2,1
42010,40,790.0,74.00828044922852,3,1,2,1414.213562373095,3,1.0,2449.489742783178,1.0,2.6183304986958853,1,1,0
42011,50,600.0,88.01117367933934,0,0,3,7071.067811865475,3,1.333521432163324,6000.0,1.0,4.6210557780730825,1,3,0
42014,30,940.0,104.66351393921056,0,3,2,21071.307505705478,1,1.147202690439877,22891.046284519194,1.0,2.0305431848689306,1,1,1
42024,50,660.0,110.66819197003215,5,1,3,2000.0,3,1.189207115002721,2828.42712474619,0.0,0.0,1,1,2
42027,60,560.0,68.48661007688605,0,3,3,3162.2776601683795,3,1.147202690439877,6557.438524302001,0.0,4.700076811539842,1,2,2
42028,30,720.0,69.25194237934933,0,3,3,7071.067811865475,1,1.0905077326652577,6782.329983125268,1.0,4.08329915638483,1,1,1
42033,40,710.0,74.61745347323253,0,3,3,5477.2255750516615,1,1.0905077326652577,5099.019513592785,0.0,3.0,1,1,2
42034,30,940.0,79.52707287670506,0,3,0,5000.0,3,1.189207115002721,6855.654600401044,1.0,0.0,1,1,1
42035,30,710.0,84.08964152537145,5,2,2,5477.2255750516615,2,1.147202690439877,10908.712114635715,1.0,4.212865930610521,1,3,0
42042,30,600.0,79.52707287670506,2,1,3,2236.06797749979,3,1.2228445449938519,3605.5512754639894,0.0,4.700076811539842,1,1,2
42043,20,880.0,84.08964152537145,0,3,3,4000.0,0,1.147202690439877,6557.438524302001,1.0,0.0,1,1,1
42044,30,660.0,69.99271023161167,3,1,3,3162.2776601683795,3,1.2510334048590739,4358.898943540674,1.0,5.460412349974235,1,3,0
42046,50,600.0,77.45966692414834,0,3,0,8944.27190999916,1,1.189207115002721,8774.964387392121,1.0,5.9953650023349585,1,2,1
42047,50,750.0,74.00828044922852,3,1,0,7071.067811865475,1,1.147202690439877,4242.640687119285,1.0,0.0,1,1,0
42050,20,830.0,72.08434242404263,0,3,3,2645.7513110645905,1,1.0905077326652577,14177.446878757824,0.0,0.0,1,1,2
42058,40,680.0,79.52707287670506,0,3,3,3162.2776601683795,1,1.2510334048590739,6782.329983125268,1.0,5.391556705395693,1,10,1
42059,30,740.0,76.91605673134588,0,3,3,2236.06797749979,3,1.189207115002721,12206.555615733703,1.0,3.872983346207417,1,8,1
42067,30,650.0,56.23413251903491,5,1,0,5477.2255750516615,1,1.147202690439877,6000.0,0.0,1.189207115002721,1,1,2
42069,40,990.0,100.0,3,1,2,20000.0,1,1.147202690439877,6633.2495807108,0.0,0.0,1,1,2
42075,50,590.0,74.00828044922852,0,3,2,5477.2255750516615,1,1.2228445449938519,12922.847983320085,1.0,3.697944608992588,1,1,1
42076,50,590.0,84.08964152537145,2,1,3,1732.0508075688772,3,1.2753731068584542,7211.102550927979,1.0,2.378414230005442,1,1,0
42078,30,940.0,77.45966692414834,0,3,3,3872.983346207417,5,1.189207115002721,6855.654600401044,1.0,3.9111454256749845,1,1,1
42086,30,820.0,80.50304775850329,0,0,0,5000.0,1,1.0905077326652577,5099.019513592785,0.0,3.7077927510673407,1,1,2
42094,60,710.0,76.91605673134588,2,1,2,5916.079783099616,3,1.3160740129524924,8000.0,1.0,2.1406951429280725,1,1,0
42097,40,620.0,75.21206186172788,0,3,0,3162.2776601683795,3,1.2753731068584542,8062.25774829855,0.0,5.023829110175616,1,3,2
42107,30,740.0,86.1173529963367,0,3,3,3872.983346207417,3,1.189207115002721,10246.950765959598,1.0,1.0,1,1,1
42111,30,590.0,75.79289311365564,0,3,0,2828.42712474619,3,1.2753731068584542,7681.145747868608,1.0,7.1158945751527725,1,9,1
42114,40,920.0,96.85469281169013,0,3,2,5385.164807134504,3,1.147202690439877,7071.067811865475,1.0,6.302701653424697,1,5,1
42116,60,570.0,66.87403049764221,0,3,0,1000.0,3,1.2753731068584542,6633.2495807108,0.0,4.773004452102369,1,2,2
42118,30,620.0,74.00828044922852,3,1,3,4472.13595499958,1,1.2753731068584542,7211.102550927979,1.0,0.0,1,1,0
42125,40,540.0,74.00828044922852,0,3,2,3162.2776601683795,1,1.2753731068584542,6928.203230275509,0.0,0.0,1,1,2
42129,30,700.0,84.08964152537145,2,1,0,5477.2255750516615,1,1.0,4795.83152331272,1.0,5.673354728805714,1,3,0
42133,20,680.0,62.23329772884784,1,2,0,3162.2776601683795,1,1.0905077326652577,3872.983346207417,1.0,4.987956556471744,1,2,1
42134,30,690.0,79.52707287670506,4,0,3,2236.06797749979,3,1.147202690439877,2449.489742783178,1.0,3.4996355115805833,1,2,0
42136,20,850.0,75.21206186172788,0,3,0,1732.0508075688772,3,1.2510334048590739,7348.469228349534,0.0,2.9027831081870996,1,1,2
42138,20,640.0,66.87403049764221,0,3,3,1000.0,3,1.147202690439877,2645.7513110645905,0.0,4.5980837869558195,1,1,2
42140,20,690.0,49.49232003839765,3,1,0,1414.213562373095,3,1.0,1000.0,1.0,5.068576245587143,1,3,0
42142,40,540.0,79.52707287670506,1,0,2,3162.2776601683795,3,1.2228445449938519,12845.232578665129,0.0,4.151347725692716,1,3,2
42143,40,590.0,81.44476398584995,0,0,3,3872.983346207417,3,1.2228445449938519,8062.25774829855,0.0,4.789017632287381,1,3,2
42145,30,610.0,69.99271023161167,0,3,3,4242.640687119285,1,1.2228445449938519,10392.304845413264,1.0,4.370923606578225,1,1,1
42146,20,750.0,75.79289311365564,0,3,3,3741.657386773941,1,1.0905077326652577,3605.5512754639894,1.0,4.947168533721166,1,4,1
42147,40,950.0,87.26839694794393,0,3,2,10000.0,3,1.189207115002721,9110.433579144299,1.0,0.0,1,2,1
42148,40,920.0,86.50615454144221,0,3,3,7071.067811865475,2,1.0,10816.653826391968,1.0,0.0,1,1,1
42153,50,560.0,88.01117367933934,0,3,0,7071.067811865475,1,1.2753731068584542,6708.203932499369,1.0,5.068576245587143,1,5,1
42156,20,760.0,79.52707287670506,0,0,2,8944.27190999916,6,1.2228445449938519,6708.203932499369,1.0,2.6457513110645907,1,2,0
42162,40,670.0,47.28708045015879,0,2,0,5000.0,1,1.0905077326652577,5000.0,1.0,0.0,1,1,1
42163,30,920.0,91.46912192286945,0,3,3,7071.067811865475,1,1.147202690439877,6557.438524302001,1.0,4.494330859730306,1,1,1
42167,30,750.0,76.36066981663598,0,0,3,2236.06797749979,1,1.147202690439877,3605.5512754639894,0.0,6.046900908528636,1,6,2
42184,30,960.0,87.64214595654654,0,3,3,20000.0,6,1.0905077326652577,16911.534525287763,1.0,0.0,1,1,1
42185,50,940.0,83.23582900575634,3,1,2,20000.0,6,1.147202690439877,6633.2495807108,0.0,1.0,1,2,2
42191,50,990.0,79.52707287670506,0,3,2,7071.067811865475,3,1.147202690439877,9165.15138991168,1.0,0.0,1,1,1
42193,40,670.0,71.40741917751113,0,3,3,4472.13595499958,1,1.2510334048590739,6082.76253029822,0.0,1.7782794100389228,1,1,2
42194,30,960.0,88.01117367933934,0,3,0,14142.13562373095,6,1.147202690439877,6000.0,1.0,4.115953637505823,1,1,1
42196,30,950.0,88.37561697610181,0,3,2,6855.654600401044,1,1.147202690439877,10392.304845413264,0.0,4.6134365340592645,1,1,2
42203,20,810.0,73.38368215846425,0,0,0,3872.983346207417,2,1.0,4242.640687119285,1.0,4.337613136533361,1,1,0
42205,50,860.0,82.35490260528069,0,0,2,4898.979485566356,1,1.189207115002721,11000.0,0.0,0.0,1,1,2
42212,50,630.0,76.91605673134588,2,1,0,1000.0,3,1.147202690439877,4358.898943540674,0.0,0.0,1,1,2
42220,40,970.0,82.7988804296353,0,3,2,8366.600265340756,3,1.147202690439877,9165.15138991168,0.0,0.0,1,1,2
42222,30,760.0,79.52707287670506,2,1,3,4898.979485566356,1,1.2228445449938519,4795.83152331272,0.0,1.0,1,1,2
42227,20,620.0,77.45966692414834,0,3,0,5477.2255750516615,3,1.0,0.0,1.0,3.7077927510673407,1,2,1
42228,30,610.0,81.903625881272,1,3,3,3872.983346207417,2,1.147202690439877,5291.502622129181,0.0,6.82597912602192,1,3,2
42232,20,620.0,69.99271023161167,1,3,2,1414.213562373095,3,1.2753731068584542,3605.5512754639894,1.0,0.0,1,1,1
42241,40,620.0,75.79289311365564,0,3,3,7071.067811865475,3,1.333521432163324,15937.377450509228,0.0,4.884027117426061,1,3,2
